Player_id,Team_name,Player_name,Player_enlish_name,Squad_num,Position,National,Height,Weight,Birthday
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19970330,서울,송훈,SONG Hoon,99,MF,한국,175,65,1970/03/07
19980112,제주,김진형,"Kim, Jin Hyung",6,DF,한국,184,79,1969/04/10
19980112,제주,김진형,"Kim, Jin Hyung",6,DF,한국,184,79,1969/04/10
19980114,울산,브랑코,BRANKO BOZOVIC,49,FW,유고슬라비아,188,85,1969/10/21
19980115,울산,아지마,Azim,17,MF,이집트,183,,1968/10/17
19980115,울산,아지마,Azim,17,MF,이집트,183,,1968/10/17
19980117,울산,조란,,18,FW,유고슬라비아,183,,1971/04/29
19980118,상주,김동해,KIM Donghae,-,-,한국,-,-,1966/03/16
19980119,수원,삼성,,999,벤치,한국,,,
19980120,강원,송경섭,SONG KYUNGSUB,-,-,한국,-,-,1971/02/25
19980121,수원,알라올,Alaor,19,FW,브라질,181,,1968/12/12
19980122,수원,오셀리,Adnan Ocelli,5,DF,알바니아,187,82,1966/03/06
19980123,수원,김영철,,30,DF,한국,183,76,1967/10/10
19980124,수원,헨릭,Henrik Jorgensen,21,GK,덴마크,190,,1966/02/12
19980124,수원,헨릭,Henrik Jorgensen,21,GK,덴마크,190,,1966/02/12
19980126,포항,라데,Rade Bogdanovic,40,FW,유고슬라비아,183,81,1970/05/21
19980127,포항,시모,Simo Krunic,40,MF,보스니아 헤르체고비나,182,75,1969/01/03
19980128,전남,이명열,"Lee, Monug Youl",45,GK,한국,187,80,1968/06/25
19980129,포항,이원철,,9,FW,한국,174,70,1967/05/10
19980130,포항,임근재,,12,FW,한국,172,65,1969/11/05
19980131,부산,조진호,CHO Jinho,-,-,한국,-,-,1973/08/02
19980132,포항,최상호,,99,벤치,한국,,,
19980133,포항,포항,,999,벤치,한국,,,
19980134,제주,김상규,,29,DF,한국,177,,1973/11/02
19980135,제주,김상진,,9,FW,한국,175,73,1967/02/15
19980136,제주,디마,Dmitri Karsakov,14,MF,러시아,180,70,1971/12/29
19980137,부천,송선호,SONG Sunho,-,-,한국,-,-,1966/01/24
19980138,대구,이용발,YONGBAL LEE,-,-,한국,-,-,1973/03/15
19980138,대구,이용발,YONGBAL LEE,-,-,한국,-,-,1973/03/15
19980138,대구,이용발,YONGBAL LEE,-,-,한국,-,-,1973/03/15
19980141,제주,알렉세이,Aleksey Shichogolev,20,DF,러시아,190,82,1972/09/18
19980142,부천,김대식,KIM DAE SICK,-,-,한국,-,-,1973/03/02
19980143,울산,김도훈,KIM Dohoon,-,-,한국,-,-,1970/07/21
19980144,전북,발랑가,Bollanga Priso Gustave,31,DF,카메룬,173,,1972/02/13
19980145,전북,오동천,,18,MF,한국,171,64,1966/01/20
19980146,광주,정철호,JUNG CHULHO,-,-,한국,-,-,1968/12/01
19980147,부산,드라젠,Drazen Podunavac,42,DF,유고슬라비아,,,1969/04/30
19980148,안양,명진영,MYUNG JIN YOUNG,-,-,한국,-,-,1973/05/20
19980149,부산,아미르,Amir Teljigovic,8,MF,보스니아 헤르체고비나,180,80,1966/08/07
19980150,부산,안성일,,18,MF,한국,182,71,1966/09/10
19980151,부산,이진호,,35,MF,한국,180,72,1969/03/01
19980152,부산,황부철,,23,DF,한국,176,,1971/01/20
19980153,경남,김학철,KIM HAK CHEOL,-,-,한국,-,-,1970/05/05
19980154,성남,차상광,"Cha, Sang Kwang",-,-,한국,-,-,1963/05/31
19980155,전남,구즈노프,Yevgeni Kuznetsov,9,MF,러시아,,,1961/08/30
19980156,전남,디아스,,17,FW,에쿠아도르,,,1969/09/15
19980157,전남,살람쇼,Abdule Salam Sow,9,MF,기니,175,71,1970/08/13
19980158,전남,슈마로프,Valeri Schmarov,10,FW,러시아,,,1965/02/23
19980159,전남,안드레이,Andriy Sydelnykov,12,DF,우크라이나,,,1967/09/27
19980160,전남,권중화,,36,FW,한국,178,73,1968/02/11
19980161,전남,김민철,,22,GK,한국,188,85,1972/03/01
19980162,전남,문태권,,30,DF,한국,178,77,1968/05/14
19980163,전남,이용재,,21,DF,한국,,,1971/03/30
19980164,전남,이평재,,24,FW,한국,174,69,1969/03/24
19980165,성남,정영호,,17,DF,한국,172,68,1968/08/15
19980166,전남,최청일,,5,MF,한국,172,66,1968/04/25
19980167,전남,황재필,,29,FW,한국,,,1973/09/09
19980168,안양,고정운,KO JEONG WOON,-,-,한국,-,-,1966/06/27
19980169,성남,논코비치,Nonkovic,12,MF,유고슬라비아,178,,1970/10/01
19980170,성남,란코비치,Ljubisa Rankovic,13,MF,유고슬라비아,168,,1973/12/10
19980171,전남,박남열,PARK NAM YUL,-,-,한국,-,-,1970/05/04
19980172,성남,발레리,Valery Vyalichka,12,FW,벨라루스,,,1966/09/12
19980173,대전,이기범,LEE GI BUM,-,-,한국,-,-,1970/08/08
19980174,성남,이상윤,LEE Sangyoon,-,-,한국,-,-,1969/04/10
